price,spec_rating,display_size,warranty,resolution_area,brand_Acer,brand_Apple,brand_Asus,brand_Dell,brand_HP,brand_Infinix,brand_Lenovo,brand_MSI,brand_Others,brand_Samsung,name,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,OS
234990,83.0,16.0,1,2304000,0,0,0,0,1,0,0,0,0,0,792,52,8,1,4,1,1,61,12
209990,80.0,16.0,1,2304000,0,0,0,0,1,0,0,0,0,0,789,52,8,1,4,1,1,52,12
390914,69.32352941,16.0,1,9216000,0,0,0,0,1,0,0,0,0,0,791,53,8,3,4,1,1,2,12
172588,84.0,16.0,1,9216000,0,0,0,0,1,0,0,0,0,0,794,52,8,1,4,1,1,52,12
254657,86.0,16.0,1,9216000,0,0,0,0,1,0,0,0,0,0,793,52,8,1,4,1,1,61,12
152499,78.0,16.0,1,4096000,0,0,0,0,0,0,0,0,1,0,810,68,6,1,8,1,1,124,12
23990,69.32352941,11.6,1,1049088,0,0,0,0,0,0,1,0,0,0,223,172,16,4,2,2,1,128,12
119990,71.0,14.0,1,4096000,0,0,1,0,0,0,0,0,0,0,507,121,24,1,4,5,1,51,12
78299,72.0,16.0,1,2304000,0,0,0,0,0,0,0,0,1,0,598,131,19,1,2,5,1,77,12
115990,69.0,14.0,1,2304000,0,0,0,0,0,0,0,0,1,0,201,68,6,1,8,5,1,123,12
61990,65.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,682,58,1,1,2,5,1,94,12
26999,69.32352941,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,53,85,17,6,2,5,1,80,3
103099,73.0,16.1,1,3686400,0,0,0,0,1,0,0,0,0,0,425,61,22,1,4,5,1,53,12
64990,63.0,15.6,1,2073600,0,0,0,0,0,1,0,0,0,0,808,73,8,3,9,1,1,111,12
47990,62.0,14.0,2,2073600,0,0,0,0,0,0,1,0,0,0,513,37,1,6,2,5,1,126,12
24990,69.32352941,14.0,1,1049088,0,0,0,0,0,0,1,0,0,0,218,91,16,6,2,2,1,112,10
130800,69.0,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,574,29,28,1,2,5,1,12,12
57990,71.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,548,30,24,1,2,5,1,27,12
38500,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,564,127,28,6,2,5,1,79,3
47990,67.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,549,19,19,6,2,5,1,27,12
44990,60.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,571,127,28,6,2,5,1,80,12
69990,65.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,344,41,22,1,4,5,1,33,12
61990,64.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,681,58,1,1,2,5,1,94,12
89990,75.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,714,40,22,1,2,5,1,54,12
65990,60.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,684,81,1,1,2,5,1,94,12
58990,62.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,569,131,19,6,2,5,1,80,12
94990,66.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,151,58,1,1,8,5,1,111,12
86490,70.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,154,135,24,1,8,5,1,79,12
77490,66.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,152,131,19,1,8,5,1,79,12
85490,66.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,153,131,19,1,8,5,1,79,12
44000,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,265,55,15,6,8,5,1,95,12
51990,60.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,2,129,28,1,8,5,1,79,12
37990,60.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,759,15,17,6,2,1,0,126,12
34990,69.32352941,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,0,126,28,6,8,5,1,79,12
57799,64.0,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,570,131,19,1,2,5,1,80,12
65990,67.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,584,37,1,6,2,5,1,126,12
53990,66.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,577,37,1,6,2,5,1,131,12
49990,67.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,244,100,19,6,2,5,1,27,12
171990,79.0,15.6,2,3686400,0,0,0,0,0,0,0,1,0,0,516,70,2,1,4,1,1,63,12
44990,69.32352941,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,3,56,18,6,2,5,1,126,12
115990,70.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,148,66,1,1,8,1,1,118,12
50990,60.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,4,129,28,1,8,5,1,79,12
109990,69.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,147,66,1,1,8,5,1,118,12
29990,69.32352941,14.0,1,1049088,1,0,0,0,0,0,0,0,0,0,439,88,28,6,2,2,1,80,12
163999,83.0,14.0,1,4096000,0,0,1,0,0,0,0,0,0,0,505,143,24,1,4,1,1,53,12
58990,71.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,541,26,19,6,2,1,1,31,12
83990,69.32352941,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,320,66,1,1,8,5,1,123,12
43890,63.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,306,104,19,6,2,5,1,83,12
79999,76.0,16.0,1,4096000,0,0,0,0,0,0,0,0,1,0,61,136,24,3,4,3,1,76,12
35490,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,226,15,17,6,2,5,1,123,12
137890,77.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,798,122,24,3,4,1,1,44,12
94990,67.0,14.0,1,2304000,0,0,0,1,0,0,0,0,0,0,330,45,1,1,2,5,1,123,12
67990,70.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,246,40,22,1,2,5,1,33,12
46990,69.32352941,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,1,129,28,6,8,5,1,79,12
94990,77.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,715,48,2,1,2,5,1,54,12
83500,67.0,17.3,1,2073600,0,0,0,0,0,0,0,1,0,0,176,11,19,6,2,5,1,27,9
91990,73.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,140,40,22,1,4,5,1,53,12
111990,78.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,141,48,2,1,4,5,1,63,12
67990,66.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,49,37,1,1,2,5,1,123,12
67999,62.0,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,579,37,1,6,2,5,1,121,3
46200,69.32352941,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,814,34,18,6,2,5,1,125,3
52998,69.32352941,16.0,1,2073600,0,0,0,1,0,0,0,0,0,0,770,34,18,6,2,5,1,125,11
45499,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,767,104,19,6,2,5,1,80,12
49999,62.0,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,813,34,18,6,2,5,1,125,12
29980,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,74,177,25,6,2,2,1,126,12
57290,60.0,16.0,1,2304000,0,0,0,1,0,0,0,0,0,0,294,145,19,6,8,5,1,80,12
58990,62.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,444,27,28,6,2,5,1,111,12
199990,85.0,14.0,1,4096000,0,0,0,0,0,0,0,0,1,0,106,149,24,3,4,1,1,63,12
79990,70.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,113,136,24,1,4,5,1,50,12
78990,69.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,114,132,19,1,4,5,1,50,12
51990,69.32352941,14.0,1,2304000,1,0,0,0,0,0,0,0,0,0,83,58,1,6,8,5,1,123,12
104990,78.0,17.3,1,2073600,0,0,0,0,0,0,0,1,0,0,119,136,24,1,4,1,1,68,12
104990,78.0,15.6,1,2073600,0,0,0,0,0,0,0,1,0,0,117,134,24,1,4,1,1,68,12
39990,69.32352941,14.0,1,2073600,1,0,0,0,0,0,0,0,0,0,437,18,28,6,2,5,1,123,12
59990,71.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,555,30,24,1,2,5,1,31,12
47990,66.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,556,19,19,6,2,5,1,31,12
47890,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,695,37,1,6,2,5,1,94,12
85490,75.0,15.6,1,2073600,0,0,0,0,0,0,0,1,0,0,116,132,19,1,4,5,1,56,12
94990,77.0,15.6,1,2073600,0,0,0,0,0,0,0,1,0,0,115,134,24,1,4,1,1,56,12
95490,77.0,17.3,1,2073600,0,0,0,0,0,0,0,1,0,0,118,136,24,1,4,1,1,56,12
54999,63.0,15.6,1,1049088,0,0,0,0,1,0,0,0,0,0,57,34,18,6,2,5,1,80,12
159000,72.0,14.0,1,2304000,0,0,0,0,0,0,1,0,0,0,573,46,6,1,2,5,1,123,12
80610,70.0,16.0,1,2073600,0,0,0,1,0,0,0,0,0,0,328,39,6,1,2,5,1,13,11
77990,66.0,13.3,2,2304000,0,0,0,0,0,0,0,1,0,0,483,39,6,6,8,5,1,111,12
303490,69.32352941,17.0,1,9216000,0,0,0,1,0,0,0,0,0,0,774,73,8,3,4,1,1,63,12
201990,82.0,13.4,1,9216000,0,0,0,1,0,0,0,0,0,0,772,68,6,3,8,1,1,123,12
278290,88.0,15.6,1,7464960,0,0,0,1,0,0,0,0,0,0,775,73,8,3,4,1,1,55,12
286200,82.0,16.0,1,4096000,0,0,0,0,0,0,1,0,0,0,365,76,14,3,4,1,1,4,12
157544,71.0,16.0,1,6400000,0,0,0,0,0,0,1,0,0,0,372,64,6,1,4,1,1,66,12
140990,77.0,16.0,1,4096000,0,0,0,0,0,0,1,0,0,0,363,138,24,1,4,1,1,66,12
133000,75.0,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,582,45,1,1,2,5,1,123,12
72500,63.0,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,580,37,1,6,2,5,1,123,3
127000,70.0,14.0,1,2304000,0,0,0,0,0,0,0,0,1,0,200,59,6,6,8,5,1,123,12
146990,76.0,17.0,1,4096000,0,0,0,0,0,0,0,0,1,0,204,68,6,1,8,1,1,47,12
142990,76.0,16.0,1,4096000,0,0,0,0,0,0,0,0,1,0,203,68,6,1,8,1,1,47,12
205000,72.0,16.0,1,4096000,0,0,0,0,0,0,0,0,1,0,205,59,6,6,8,2,1,124,12
89799,75.0,16.0,1,2304000,0,0,0,0,0,0,0,0,1,0,597,135,24,1,2,5,1,77,12
63999,62.0,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,576,37,1,1,2,1,1,95,12
43490,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,305,99,19,6,2,5,1,72,12
12990,69.32352941,14.1,1,2073600,0,0,0,0,0,0,0,0,1,0,620,171,16,4,2,0,1,115,12
15990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,0,0,1,0,621,171,16,4,2,2,1,115,12
36990,62.0,14.0,1,2073600,0,0,0,0,0,0,0,1,0,0,396,34,18,1,2,5,1,112,12
63990,69.0,14.0,1,2304000,0,0,1,0,0,0,0,0,0,0,677,40,22,1,2,5,1,31,12
45990,69.32352941,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,512,37,1,6,2,5,1,95,12
34990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,607,104,19,6,2,5,1,79,3
41490,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,566,104,19,6,2,5,1,79,12
64990,64.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,743,114,24,1,2,5,1,31,12
57990,70.0,16.1,1,2073600,0,0,0,0,1,0,0,0,0,0,655,26,19,6,2,5,1,28,12
54990,69.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,97,40,22,1,2,5,1,27,12
208990,72.0,14.0,1,4096000,0,0,0,1,0,0,0,0,0,0,67,70,2,1,8,1,1,49,12
91560,66.0,15.6,1,4665600,0,0,1,0,0,0,0,0,0,0,756,63,6,1,8,1,1,111,12
74000,64.0,14.0,3,2073600,0,0,0,0,0,0,1,0,0,0,578,23,28,1,2,5,1,123,12
51999,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,613,37,1,6,2,5,1,112,12
31990,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,614,126,28,6,2,5,1,80,12
32490,69.32352941,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,230,15,17,6,2,2,1,112,12
74888,64.0,15.6,1,2073600,0,0,0,0,0,0,1,0,0,0,233,178,28,1,2,5,1,12,12
66500,71.0,16.1,1,2073600,0,0,0,0,1,0,0,0,0,0,656,26,19,6,2,5,1,27,12
156799,78.0,16.0,1,4096000,0,0,0,1,0,0,0,0,0,0,811,71,7,1,4,1,1,63,12
166899,82.0,16.0,1,4096000,0,0,0,1,0,0,0,0,0,0,47,71,7,3,4,1,1,63,12
89990,69.32352941,14.0,1,2304000,0,0,0,1,0,0,0,0,0,0,335,66,1,1,8,5,1,123,12
171499,79.0,17.3,1,3686400,0,0,0,0,1,0,0,0,0,0,434,54,10,1,4,1,1,63,12
29999,69.32352941,14.0,1,1049088,0,0,0,0,1,0,0,0,0,0,7,181,27,6,2,5,1,126,12
35998,69.32352941,15.6,2,2073600,0,0,0,0,0,0,1,0,0,0,228,15,17,6,2,5,1,112,12
44989,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,293,55,15,6,2,5,1,112,12
34990,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,77,34,18,6,2,5,1,124,12
48990,60.0,14.0,1,2073600,0,0,0,0,0,1,0,0,0,0,209,32,28,1,6,5,1,111,12
72990,69.32352941,14.0,1,2304000,0,0,0,1,0,0,0,0,0,0,336,58,1,6,8,5,1,123,12
71570,69.32352941,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,322,58,1,1,8,5,1,123,12
74990,67.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,645,114,24,1,2,5,1,33,12
25990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,144,175,16,6,2,2,1,130,12
46490,63.0,14.0,1,2073600,0,0,0,0,1,0,0,0,0,0,489,117,24,6,2,5,1,72,3
64590,69.32352941,14.0,1,2073600,0,0,0,1,0,0,0,0,0,0,324,58,1,6,8,5,1,123,12
63990,69.32352941,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,309,58,1,6,2,5,1,112,12
247999,69.32352941,17.0,3,4096000,0,0,0,0,0,0,0,1,0,0,137,75,8,3,4,1,1,64,12
93990,66.0,16.0,1,2304000,0,0,0,1,0,0,0,0,0,0,337,58,1,6,8,5,1,123,12
51990,65.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,641,105,19,6,2,5,1,18,12
47990,63.0,16.0,1,2304000,0,0,1,0,0,0,0,0,0,0,701,131,19,6,2,5,1,79,12
34390,69.32352941,14.0,1,2073600,0,0,0,0,0,0,1,0,0,0,600,34,18,6,2,5,1,112,3
50990,65.0,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,95,40,22,6,2,5,1,27,12
28490,69.32352941,15.0,1,1049088,0,0,0,0,1,0,0,0,0,0,36,173,16,6,2,5,1,115,11
79990,75.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,339,48,2,6,4,5,1,50,12
79990,75.0,15.6,2,2073600,0,0,0,0,0,0,0,1,0,0,340,40,22,1,4,1,1,50,12
29990,69.32352941,14.0,1,1049088,1,0,0,0,0,0,0,0,0,0,438,88,28,6,2,5,1,83,12
59990,64.0,15.6,1,2073600,0,0,0,0,1,0,0,0,0,0,643,105,19,6,2,5,1,33,12
107399,69.32352941,16.0,1,9216000,1,0,0,0,0,0,0,0,0,0,521,140,24,1,8,1,1,79,12
129199,76.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,168,71,7,1,4,5,1,63,12
119990,73.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,169,71,7,1,4,5,1,53,12
187490,79.0,16.0,1,4096000,0,0,0,1,0,0,0,0,0,0,812,77,14,1,4,1,1,63,12
125699,75.0,15.6,1,2073600,0,0,0,1,0,0,0,0,0,0,165,71,7,1,4,5,1,53,12
49990,69.32352941,14.0,1,2073600,1,0,0,0,0,0,0,0,0,0,105,56,18,1,6,5,1,112,13
56990,69.32352941,15.6,1,2073600,1,0,0,0,0,0,0,0,0,0,92,58,1,1,8,5,1,111,12
44990,69.32352941,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,697,80,18,6,2,5,1,95,12
110000,71.0,15.6,1,3686400,0,0,1,0,0,0,0,0,0,0,528,122,24,1,0,1,1,52,11
189990,89.0,14.0,1,4096000,0,0,1,0,0,0,0,0,0,0,506,143,24,3,4,1,1,63,12
129990,73.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,534,73,8,1,2,5,1,53,12
131990,84.0,15.6,1,2073600,0,0,1,0,0,0,0,0,0,0,530,143,24,1,2,1,1,53,12
